f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,p,t,rh
41.43186359,37.71256484,31.81732949,23.70097983,21.6051489,19.02971182,18.33440922,109.1018156,152.2904899,257.6992699,285.536926,289.3946686,289.6055139,289.8575985,1006.435685,296.8697486,65.85296026
31.72538241,30.98937859,27.39143403,21.53821224,19.72955067,17.55885277,17.2933174,107.1331453,150.8160899,259.0826099,289.4276769,295.3320363,295.8412428,296.2802008,1003.384479,304.15481,44.46839127
39.80925785,38.61668887,33.93135109,25.85928639,23.51468126,20.73252141,19.70101808,109.746432,152.6821503,258.8581161,288.3281922,293.1037964,293.3112559,293.5412179,1002.69219,298.6595813,64.28880837
33.59689655,32.36161877,27.74249042,20.85888889,18.89016284,16.73721264,16.24585249,105.197864,149.4706897,260.9367529,292.9320785,299.2687835,299.8648276,300.2880364,994.9788835,306.9632686,39.08349515
47.83556513,45.34601533,37.85649425,27.23604406,24.25559387,20.91904215,19.5069636,108.2908429,151.9291667,261.2759195,291.9811686,296.9036015,297.1498946,297.2659579,994.6173139,302.4314725,46.93932039
50.07935885,47.69475598,40.06878469,28.84960766,25.61579904,21.97770335,20.24825837,108.8692344,153.3083445,264.1446603,295.7462392,302.0243158,302.535933,302.9652823,992.9894822,309.8244337,38.46593851
49.46372027,46.99951475,39.92145576,28.89694577,25.82105614,22.23019981,20.58604186,109.9526832,154.0676213,263.5847383,294.0041104,298.696156,298.8584491,299.0651951,997.2645733,304.1649758,51.56586151
72.35502493,68.42657029,56.4249651,39.51278166,34.93598205,29.62978066,27.0233001,119.6400499,160.7271884,261.5518445,289.0204885,294.4219342,294.8771087,295.2784945,1000.28062,302.0421705,58.92124031
68.04549702,66.12967197,56.39554672,40.34220676,35.5972167,29.83045726,26.49981113,118.5332604,159.8383698,260.5973559,286.9501988,291.3019483,291.7711431,291.9487972,999.8159566,299.8564679,64.62130132
102.1272,97.61444878,81.86065366,59.67308293,53.24220488,46.0669561,42.87581463,137.819278,174.9018439,264.3404098,287.859922,291.4283024,291.9294537,292.2391902,996.3576828,299.5296631,68.13393591
108.6203895,104.9802045,90.50223953,69.84643622,64.04546251,58.07213242,57.46729309,158.5798442,190.9862415,268.3200389,288.3493379,291.2005258,291.5555112,291.7419669,995.1625923,300.1451189,72.74848236
107.3444401,104.0207887,89.73650438,69.08945472,63.24934761,57.11791626,56.17203505,155.620555,188.7843135,268.0267283,288.6289387,291.9603408,292.3749854,292.5829698,994.8222313,300.9,72.87842494
104.9588027,101.7606379,87.85698724,67.51474975,61.72436703,55.5452895,54.41699706,154.1939745,187.7866634,267.8606084,288.6646026,292.0509617,292.4057311,292.590893,997.3315182,300.8918317,71.34240924
98.1378119,93.3199904,77.51881958,55.33660269,48.9068714,41.50788868,37.44482726,129.6090211,168.7658253,264.0519002,289.179309,293.152476,293.5168714,293.7642322,993.9146796,301.9189781,70.69213301
65.07222222,62.3472657,51.44204831,37.56699517,33.51600966,29.06474396,27.05847343,118.4977778,160.2005024,262.4192754,289.419913,292.7188986,292.9142029,292.9073527,994.5117455,300.3075041,70.97936378
112.0745302,108.0210682,93.29965381,72.49179031,66.6690999,60.67350148,59.78537092,157.2436004,189.9150049,268.7152918,289.2483383,292.2889515,292.58455,292.7320178,992.5433915,299.7679135,77.92452203
93.00358135,90.03516865,76.65474206,56.9785119,51.13052579,44.64539683,41.94372024,136.6952976,173.8887798,264.1735317,287.9611111,291.557748,291.8257044,292.0085813,993.2501251,300.1792327,73.39658048
67.59648756,66.99280597,58.18971144,44.7261592,40.45242786,35.5721393,33.51511443,126.4022687,166.2112537,263.6852239,289.4415423,293.5699701,293.9841493,294.169393,993.4360902,302.222807,70.15672515
71.31061508,69.24416667,61.30350198,47.93375992,44.05401786,39.61890873,35.69125,129.9908631,169.3306845,264.5846627,289.3755456,293.0217163,293.3513591,293.5865278,995.712,302.4301667,69.79841667
78.88968023,76.69075581,67.57348837,51.32350775,46.40896318,40.52457364,34.93342054,127.1760659,167.4045349,265.5296415,291.6307171,296.098062,296.6762694,296.9865213,993.8776778,305.211529,62.3053148
95.64494094,92.67499016,81.14109252,60.82113189,54.70469488,47.38625984,40.87608268,134.1212205,172.7201673,266.3882382,291.2928937,295.1252362,295.3571457,295.5781791,994.9059652,303.5401823,73.38641259
86.47830392,82.85621569,71.33892157,52.4579902,46.95580392,40.39689216,34.1627451,125.5924804,166.0126471,264.8658333,291.2847647,295.8936078,296.4348039,296.7012647,995.5419142,304.329703,64.34232673
94.62442327,85.83489468,73.78285858,54.05179539,48.18427282,41.16792377,37.50883651,132.0411735,170.905326,265.2515045,290.1163591,293.972678,294.2657172,294.5495787,997.0080808,302.1188552,67.01346801
111.5267679,101.9466112,85.61630754,60.23348678,52.71159647,43.9003526,38.56314398,132.2553281,171.6249755,268.1107444,294.3912145,298.7845935,299.2634476,299.4621841,992.4523888,306.442916,68.44876442
107.2644552,98.23622951,83.08601736,59.00618129,51.7583028,43.23945998,38.01269045,131.7847155,171.38027,267.8722276,294.0418708,298.3349855,298.7759981,298.9878399,992.0489015,305.7573637,69.13393002
67.57101266,61.57641675,54.62616358,40.71273612,36.18983447,30.87473223,28.3277702,118.6019766,159.9798442,262.3933009,290.0606329,295.1604284,295.6951217,296.0821811,993.9525841,303.2799016,59.57005742
66.48627885,60.39238462,53.59636538,39.49271154,35.137125,30.07126923,27.71209615,118.0127788,159.5489038,261.4681346,288.6513077,293.2022981,293.5990192,293.9167115,995.9496753,300.9926136,63.0398539
75.59172414,71.14281609,60.09031609,43.03536398,38.07581418,32.15941571,29.20628352,119.1081322,160.8537739,263.5051724,291.0215805,296.2910536,296.939636,297.3021456,993.5386731,305.6473301,51.59190939
88.09928225,82.29806984,68.91088264,49.41342386,44.01679922,37.82053346,35.20103783,126.4261106,166.5560427,264.692774,291.2077886,295.5975364,295.8956159,296.1258584,993.6128268,303.5160948,64.07295752
92.82103349,87.07023923,73.23548325,52.09453589,45.98146411,38.67299522,34.79163636,125.4671388,166.028756,265.9876268,293.6663445,299.0451292,299.6723062,300.1091866,991.7606306,308.047696,54.39862571
96.63062378,90.82666667,77.03187135,55.53643275,49.24900585,41.79305068,38.05576998,130.822768,169.9114522,265.1880117,290.6434503,294.6941813,295.0376998,295.1203411,993.4707718,301.6539409,76.06223317
105.7156931,97.48889109,82.61483168,59.68577228,53.14291089,45.46210891,41.70715842,135.2289505,173.9407426,267.5068812,292.8096238,297.6170198,298.1518614,298.4639901,994.109817,305.4977537,63.98635607
108.6503682,100.5428856,86.02561194,64.12461692,58.15840796,51.53858706,49.83497512,147.7647861,183.3538607,268.7344478,291.6947662,296.1338308,296.5491841,296.8623483,995.4598662,304.1,67.56295987
93.13385366,84.49333659,69.40056585,47.72507317,41.81097561,34.92059512,31.26524878,122.371639,163.7272098,264.6794732,291.6197561,295.9472098,296.4176976,296.6697756,995.0418586,304.5430921,54.72483553
100.0403766,91.50992071,76.6074331,54.13619425,47.90632309,40.68562934,37.16026759,129.629217,169.146224,265.3192468,290.8807532,294.8797621,295.1398712,295.2928048,994.545,302.10325,65.8765
77.75976631,73.78432327,63.14411879,45.81582278,40.54118793,34.26615385,30.86093476,121.5103992,162.6651704,264.5138948,292.69889,298.5200876,299.2237488,299.6678578,989.1086349,307.117352,54.78248355
79.57072336,75.40738025,64.48668622,46.8157087,41.40788856,35.04550342,31.60225806,122.5895406,163.4231476,264.0648583,291.4907038,296.3495308,296.900176,297.1367937,992.25,304.1439967,66.11134868
82.60278641,78.14212621,67.2458835,48.60051456,43.07042718,36.22199029,32.41474757,123.9731068,165.2036117,266.0023398,293.8265437,299.3484466,299.8104854,300.2041359,991.3257985,308.3169533,54.82760033
79.93205426,76.91744186,66.42949612,48.50751938,42.97647287,36.43967054,32.59960271,123.8737403,164.9517926,265.7363469,293.1792733,297.8972965,298.3137984,298.557064,992.8607522,305.0444808,66.30433361
77.39775728,74.69476699,64.5134466,47.00251456,41.59283495,35.14362136,31.33886408,122.2501359,164.2267573,267.1029223,295.3728544,301.2921456,301.8101845,302.2164466,991.4235679,310.5636661,49.47536825
78.10985549,75.63404624,65.89545279,48.64969171,43.22983622,36.75364162,32.9026975,124.5162139,165.9388728,266.8041908,294.2307707,298.9698844,299.4723218,299.7378227,993.2501629,306.3004886,66.63802932
101.419031,93.10052326,79.43118217,57.3928876,50.52153101,42.51070736,37.95375,131.3529748,171.2234109,268.7556589,295.5192539,300.9585853,301.5018508,301.8332171,992.2387889,309.8171849,57.89909984
108.4491707,99.64472517,84.78840887,61.16244937,53.81186114,45.25384764,40.26349084,134.2093828,173.2949759,268.6860849,294.604947,299.5362584,300.0031437,300.2802314,993.9758958,307.2157166,68.09462541
100.7599805,92.60835122,79.47452683,58.05820488,51.25666341,43.27778537,38.6276878,132.4760293,172.3578732,269.4768098,295.6347805,300.9133463,301.4588976,301.7757268,993.5239737,310.5385878,56.27200328
89.39009653,81.87099421,70.35098456,51.51155405,45.49524131,38.50269305,34.4928668,127.722471,168.8998263,268.7399807,295.8038031,300.8821622,301.4313417,301.7339479,995.0644951,307.5486971,65.86074919
93.21352713,91.53130814,78.42474806,56.52018411,49.8721124,41.76833333,37.04114341,128.0705039,169.0896802,269.5212597,297.1052132,302.8486531,303.4974225,303.7646996,992.9453431,311.4497549,52.95955882
100.428921,96.63106936,81.68595376,58.25030829,51.40925819,43.09428709,38.21015414,129.992659,170.5362813,269.2839884,296.7191329,302.1106744,302.6523699,303.0219846,992.9078112,308.3046379,57.92424736
99.14301848,97.59104723,83.65998973,60.78817248,53.63218686,45.2201232,40.04561602,131.5872998,171.7866222,270.0740349,296.9920431,302.73423,303.3938296,303.7569302,993.8010309,311.5374306,55.49849326
93.46776058,92.06454076,78.64823529,56.89688338,50.15988648,42.33722394,37.54486068,128.4974716,169.6272652,268.8700206,295.7850877,301.0270382,301.3326419,301.5518473,994.0442323,307.6952267,64.57637232
87.87779749,87.07064718,76.78069937,56.20551148,49.69958246,41.91915449,37.10148225,126.2828288,167.8524322,269.5762839,297.4390188,303.4827662,304.1289666,304.5483612,991.2295345,313.0155698,48.28242376
90.41258532,88.77742503,77.90054809,56.76813857,50.20856256,42.38407446,37.56763185,127.04303,168.2769804,268.8667839,296.4263185,301.7572699,302.1280765,302.3663185,992.4267729,308.5384064,65.25593625
93.98203892,89.19974977,77.59428174,55.76852641,49.16095459,41.17244671,36.66897127,127.9438462,169.1241149,268.6518721,296.2694161,302.4048563,303.0126969,303.485431,998.3310779,311.3221086,49.55680566
90.2176487,85.4301487,74.28452602,53.48792751,47.21875465,39.73563197,35.59510223,127.1570539,167.9627974,266.9342751,293.3498885,297.3754833,297.6772305,297.8346004,1000.604416,304.1321767,69.41671924
89.56482407,85.32918519,74.65740741,54.11175,47.86849074,40.31191667,36.18626852,127.6089259,168.4951759,267.1862222,293.6433148,298.1310741,298.6807407,298.930037,999.6012579,306.6011006,62.59150943
87.54553073,83.15579143,72.25436685,51.97151769,45.87765363,38.60296089,34.40676909,126.0952048,166.9517784,266.2004749,292.5220577,296.3581657,296.5641899,296.7079143,999.8996838,303.6402372,68.11770751
91.9931378,87.04304469,75.09315642,53.75930168,47.40684358,39.82248603,35.36375233,127.1047765,167.8153911,267.4919553,294.6425326,299.9283426,300.4348976,300.8427002,996.8823715,308.6931225,59.05090909
102.4975648,97.32564815,84.06508333,60.21299074,53.12371296,44.70455556,39.80863889,132.3415463,171.4191852,265.4169259,290.2075648,293.7395185,293.9686574,294.1662407,998.5794811,301.6207547,69.43789308
69.82471299,67.71592145,60.27089627,45.38070493,40.80748238,35.36700906,32.96685801,125.7733938,165.8546526,263.1084089,288.7544914,293.3374824,293.9627694,294.3166365,1000.112896,302.1170886,61.9971519
65.92028656,63.97214427,56.67629447,42.08479249,37.49007905,31.96405138,29.07492095,120.1598913,161.6281719,261.8041897,288.2875593,292.5139032,292.9177174,293.1783004,1001.177709,300.8761722,66.72221368
87.45806851,84.22092293,74.16027593,54.50627973,48.56984776,41.49602284,37.83243578,130.7850523,170.0165652,264.7055376,289.8429971,294.1283064,294.6145385,294.9453378,1000.354026,302.5708535,68.31505636
91.26866858,88.36721264,79.19226054,61.69145594,56.68323755,51.24171456,50.6084387,150.2389943,185.0000575,267.4133908,289.3202778,293.1440517,293.4530172,293.7282567,1000.426418,302.1821718,68.99165316
82.51977422,78.99678269,68.99070555,49.87183443,44.14838194,37.27972719,33.41790216,124.8050988,165.4130762,264.1244967,290.6996049,295.8001129,296.2278739,296.633349,998.3759363,304.4361753,63.52047809
82.26178505,79.91342991,68.37195327,49.74718692,44.28165421,37.53047664,33.84814953,125.1882897,165.4888598,263.6774206,290.1020748,294.665972,294.9874019,295.2370187,999.4565769,302.5137084,68.96679873
95.35995846,91.04978193,76.40813084,55.06492212,48.82170301,41.34910696,37.47024922,130.1405919,169.5546314,264.3554413,289.0116822,293.1862409,293.5954413,293.9007684,1006.12376,301.47704,69.61584
90.26416058,86.48970803,73.01884254,53.13031283,47.21005214,40.1424609,36.45957247,129.116194,168.7593848,264.3090094,288.9114077,292.4518457,292.6862878,292.9407508,1005.414928,301.888764,69.45024077
92.03255319,86.14454914,73.91504559,53.89148936,47.64468085,40.27748734,36.23909828,128.0136879,168.4697771,266.2149747,292.5726849,297.2136677,297.6486322,297.9310334,997.4695652,305.3045059,63.02577075
94.01241701,87.97088174,75.37093361,54.80278008,48.51067427,41.20330913,37.346639,129.8461826,169.5067012,265.2371369,290.6647407,294.1779772,294.3864315,294.5636722,999.0392971,301.2697284,68.52468051
52.3183953,47.48879648,38.9125636,27.51181018,24.66746575,21.35265166,19.99803327,110.0957143,153.7314579,258.5095793,285.620998,290.8358708,291.1742368,291.6754501,1006.855363,299.5502475,47.63828383
60.02943605,54.50146022,45.25516616,33.38371601,30.68060423,27.85833837,27.83716012,121.1831118,161.9184995,259.4218832,284.8810171,288.9348238,289.3359013,289.7963243,1008.082249,296.4403212,57.65621302
62.18378,56.44088,47.08201,35.26893,32.5692,29.79852,29.95793,123.14004,163.45974,260.58602,286.00034,290.80344,291.44679,291.96838,1006.308067,300.0512605,50.55176471
60.75413759,55.17425723,46.07492522,33.44899302,30.30362911,26.81614158,25.76441675,117.7525623,159.1765304,259.022004,285.1694816,289.8165603,290.2685543,290.735992,1007.408208,297.8469012,60.79204355
56.35,51.79268102,42.55982387,30.51425636,27.34006849,23.78759295,22.77889432,112.5893836,155.9369472,260.9605479,288.8362133,294.1896086,294.8068004,295.3068004,1005.814992,302.8646623,46.0898682
71.41534247,66.73465753,55.55047945,39.62470646,35.19179061,30.18597847,28.10092955,118.48909,160.2380626,260.8631898,287.1490313,291.3536888,291.7380039,292.0971429,1006.700577,299.576771,63.96342669
90.986875,85.77424603,72.62585317,53.00986111,47.50160714,41.30021825,39.04304563,132.4909425,171.2713889,264.0842758,288.8730853,293.7474107,294.2729266,294.7970238,1004.041,303.656,54.01416667
89.66005797,84.58958454,71.40531401,51.23070531,45.444,38.79234783,35.6917971,127.3700097,167.0589469,262.9191498,288.115913,292.561942,293.0656425,293.4807729,1003.857551,301.2416327,63.73510204
86.93448544,82.72376699,70.26768932,50.19578641,44.29616505,37.36765049,33.73590291,123.8979223,164.7489417,263.7392233,289.7858738,294.592699,295.0055146,295.4252136,1000.710638,303.0503273,57.64721768
89.477909,85.65992256,73.40619555,52.97828654,46.78824782,39.53086157,35.64715392,126.4512488,166.6736399,264.0198161,289.3979671,293.2002614,293.4420039,293.7014714,1001.775735,301.0665033,69.09877451
98.33074877,94.1477734,80.93530049,59.21662069,52.83030542,45.39596059,41.99062069,135.1934975,173.6000591,265.6986897,289.9641379,294.0946798,294.4461281,294.7961182,1001.767745,302.3598673,63.37189055
96.77017928,92.63691235,80.09712151,60.69824701,55.30452191,49.50025896,48.51066733,144.641255,180.6669622,265.2593625,287.1088645,289.6815438,289.7733267,290.0231873,1005.565356,297.1250209,66.48150628
27.41222564,26.50274872,23.21646154,18.77955897,17.40893333,16.10865641,16.31722051,106.3957128,150.8954872,258.926759,287.729959,292.6105333,293.0039385,293.4110154,1008.989532,300.6943695,53.39595559
39.10419624,37.88215031,33.16417537,25.33654489,23.08483299,20.36969729,19.53386221,110.1212004,153.36762,258.1884134,285.6142484,289.5256159,289.8574635,290.060929,1010.486104,297.1644177,69.18345382
34.46113779,33.56388309,29.04483299,22.38987474,20.37492693,18.02839248,17.5408142,107.4859916,151.916096,259.5531628,288.5160543,293.3078914,293.7558768,294.2131002,1008.023133,300.6778313,48.94208835
33.97602911,32.22618503,28.42502079,22.02522869,20.12608108,17.94048857,17.34906445,107.9886486,152.2293971,259.3166528,287.0267568,290.5816944,290.6992931,290.830738,1009.447917,295.9534455,66.91121795
68.58603143,66.86426326,56.53480354,41.39465619,36.7328389,31.34556974,28.79049116,120.0245972,161.7727505,263.4226326,290.770668,295.8052652,296.3557171,296.8145088,1006.621588,304.1186104,54.73705542
75.42639684,72.82701876,62.5417769,45.48848963,40.37572557,34.32405726,31.00464956,123.1953603,164.1270977,262.2453208,288.0161797,291.7643238,292.0410267,292.3608885,1009.513383,299.2087282,68.39310058
76.92486647,74.03181009,63.52315529,46.24676558,41.06095945,34.84064293,31.38520277,123.3469238,164.2156182,262.8739466,289.2263501,293.509456,293.8969139,294.2278042,1006.875125,301.7830283,62.09717138
77.36642436,74.73384086,64.39759332,47.126778,41.93988212,35.75052063,32.43830059,124.7067387,164.7341945,261.6001081,287.3438703,291.1876031,291.5290177,291.7916306,1006.366419,299.2176179,69.30926385
